0,0,0,0,0,0,0,0,0.00594912957729172,0.00159649888774203,8.21941484180319e-05,-2.81769479835286e-06,0,0,0,0,0,0,0,0,0.0128061834264581,0.00378106492981044,0.000288185749026213,3.84295980539537e-06,0,0,0,0,0,0,0,0,0.0220730019314844,0.0055782941441502,0.000397702228651388,4.98512062566966e-06,0,0,0,0,0,0,0,0,-0.178031144068745,-0.308554753552825,-0.224254288232136,-0.0850297111687335
0,0,0,0,0,0,0,0,0.0119588940813699,0.00319774614964782,0.000164318712722269,-5.65623116946691e-06,0,0,0,0,0,0,0,0,0.0256992351375769,0.0075686212669489,0.000575394990284622,7.5216711594344e-06,0,0,0,0,0,0,0,0,0.0442318623311436,0.0111460252626054,0.000790463695496724,9.41809831065742e-06,0,0,0,0,0,0,0,0,-0.354842245805609,-0.614630831339241,-0.446204890287985,-0.168972823568055
-2.21965676749051e-42,1.05517774363659e-42,1.21223264808349e-42,-6.24867585963046e-43,2.34717492774407e-43,-2.50482100498061e-44,-3.74683124543101e-43,4.09783902017211e-43,0.0180645203761721,0.00480680988646168,0.000246461891512232,-8.51866161640957e-06,-5.15677834871533e-43,3.0828566215146e-43,3.45244909148027e-43,-1.86452066176032e-43,1.42932443361131e-43,-1.11753552529904e-43,-9.309876672358e-44,2.08211877583482e-43,0.038732246663235,0.011369043965151,0.000861631392505264,1.09756399770566e-05,9.64093343455474e-43,-7.59503767664051e-43,-1.76261451523557e-42,2.13806397487635e-42,-1.12103877145985e-44,3.15292154473084e-44,9.65582223073819e-44,-1.57729553023968e-43,0.0665385717013725,0.0167042447736263,0.0011763614961387,1.29753941377213e-05,-2.69049305150365e-43,-2.55596839892847e-42,-1.16588032231825e-42,3.58732406867153e-43,2.57838917435766e-43,1.00893489431387e-43,-2.46628529721168e-43,3.75547988439051e-43,-0.526973292380386,-0.910922975857712,-0.659536025201118,-0.249099473227475
1.31216042486089e-49,-1.65753173974311e-49,6.83564794849653e-50,-3.99700999882782e-50,-8.11747875819016e-51,1.00124271756969e-50,-5.46102730926797e-51,5.79512289802949e-51,0.0242985044966474,0.00642650703385543,0.000328698377576444,-1.14089054054151e-05,-3.00686029885372e-51,1.71223989240281e-51,2.16387252789416e-51,-1.15758901262294e-51,-1.26329894500451e-51,5.79447036758269e-52,-6.32954533395857e-52,8.4062234808991e-52,0.0519540104701389,0.0151879946150294,0.00114682561350607,1.41378705750288e-05,-3.34095588761524e-52,3.34095588761524e-52,6.2120898535346e-52,-3.38337036665723e-52,-1.46166820083167e-51,2.92333640166334e-52,-2.10767334316352e-52,-2.35563491294747e-52,0.0890488536983468,0.0222526717889076,0.00155330641074233,1.53233929901622e-05,1.00228676628457e-50,1.47002059055071e-50,1.38649669336033e-50,1.47002059055071e-50,-3.34095588761524e-51,2.75628860728258e-51,-7.35010295275354e-51,1.03569632516073e-50,-0.691876946803386,-1.19209211383319,-0.859636746665365,-0.323416136922974
-1.09476442525376e-46,4.84091144291898e-47,5.60906402059948e-47,-3.11778003432255e-47,1.12897581354294e-47,-8.29626166012618e-48,-5.80524495032025e-48,-8.88259941840265e-48,0.0306898255762993,0.0080593337043424,0.000411086467221314,-1.43319765498137e-05,-3.01060216944785e-47,1.40266691985638e-47,1.46039863759438e-47,-1.00175221334255e-47,6.15804989205242e-48,-2.39479718024261e-48,-4.0412202416594e-48,1.23615367841764e-50,0.0654078006402755,0.0190302323340247,0.00143081687102313,1.69329710934843e-05,-1.3684555315672e-47,3.25008188747211e-48,4.30849671266862e-48,-2.94304804140027e-48,-2.39479718024261e-48,-6.84227765783602e-48,2.24512235647744e-49,4.32152644063032e-48,0.111810426833576,0.0277893409184871,0.00191899793672071,1.61157031829795e-05,-2.73691106313441e-46,-8.75811540203011e-47,3.39376971828667e-46,-3.2295550544986e-46,4.92643991364194e-47,-1.32740186562019e-46,-3.96852104154489e-47,-7.0475459875711e-47,-0.848135320020305,-1.45522636908891,-1.0439940693463,-0.39083256395856
-8.82818032524635e-44,3.99370062332573e-44,4.78028886287056e-44,-2.4983721582881e-44,1.453847156737e-44,-1.56332359926237e-44,-1.70044284352541e-44,-2.08698021411071e-45,0.0372648175801779,0.00970754187560047,0.000493670505366596,-1.72940619358745e-05,-3.0828566215146e-44,1.26116861789234e-44,1.24036809381251e-44,-7.01949264917397e-45,4.55422000905566e-45,-8.75811540203011e-47,-4.53232472055058e-45,2.38350742210718e-45,0.079132693074557,0.0228997786516558,0.00171335558987109,1.92762933145912e-05,-1.40129846432482e-44,7.00649232162409e-46,3.57987967057981e-45,-8.42968607445398e-46,-4.20389539297445e-45,-5.07970693317746e-45,2.40848173555828e-46,6.32825154879109e-45,0.134864613925827,0.0333107144643395,0.0022709113244353,1.499285307825e-05,1.12103877145985e-43,2.24207754291971e-44,-2.80259692864963e-44,-8.96831017167883e-44,-5.04467447156934e-44,-5.3249341644343e-44,-3.0828566215146e-44,-1.59748024933029e-43,-0.995329217894794,-1.69956078585517,-1.21194755052577,-0.451054031780883
4.58810470406146e-55,2.03915764624954e-56,-4.48614682174899e-55,1.22349458774972e-55,3.88714426316318e-56,1.32226628623994e-56,-9.43110411390412e-56,2.44698917549945e-55,0.0440488892887846,0.0113732903987483,0.000576485809400256,-2.03025505339233e-05,-1.01957882312477e-56,5.09789411562385e-57,8.28407793788875e-57,-6.37236764452981e-57,-1.14702617601537e-56,-2.54894705781192e-57,1.91171029335894e-57,-8.28407793788875e-57,0.0931661793094792,0.0268002572702376,0.00199411514591395,2.10734236953773e-05,0,0,-5.09789411562385e-57,5.73513088007683e-57,-1.27447352890596e-56,6.37236764452981e-58,-3.1861838222649e-58,3.1861838222649e-58,0.158249631336454,0.0388120093484484,0.00260629717735289,1.15831733043942e-05,0,-1.63132611699963e-54,-2.61012178719941e-54,1.03997039958726e-54,7.74879905574825e-55,1.3050608935997e-54,2.75286282243688e-55,3.71126691617416e-54,-1.13374797625391,-1.92585888004023,-1.36415423981525,-0.504349670321698
-1.27651339659608e-38,-7.08855235969495e-40,3.94022707392709e-40,-1.75829326109621e-40,7.26074391499118e-40,7.21769602616712e-40,1.77931273806108e-40,-4.91985381085961e-40,0.0510683797336306,0.0130588071367487,0.000659563639519822,-2.33661024255814e-05,-1.64844715603594e-38,-2.37050374457815e-39,-1.8771570020341e-39,2.36440529366141e-39,2.26718881140041e-39,1.20534088707363e-39,2.61695290809588e-40,-4.41750933087613e-40,0.107546978400624,0.0307352522353272,0.00227270232647062,2.22194158501347e-05,-1.93313719412572e-38,1.43492962746861e-41,3.62319730935825e-40,-1.95509161742598e-41,4.98207566657102e-39,1.62434033829447e-39,2.72636629219036e-41,-1.28919458717883e-42,0.182004094190464,0.0442875210660023,0.00292217667487313,5.5038164100151e-06,-1.06712846535586e-37,-6.2815479372066e-38,5.70298431141125e-38,5.60196526563746e-38,2.52547614434476e-38,8.03560591382423e-39,-1.50839802439501e-38,-1.33620646909877e-38,-1.26410025412197,-2.13579875776142,-1.50205962422191,-0.55132412395829
-3.0492254583708e-42,1.36766730118102e-42,1.42468263244824e-42,-7.89368941184974e-43,9.08041404882481e-43,-1.70397893261898e-42,2.45227231256843e-43,1.05642577508138e-42,0.058352240068967,0.0147665348601046,0.000742935151111781,-2.64948063719699e-05,1.25556342403504e-42,2.62323072521606e-42,-4.44632002730264e-42,-6.14942314838142e-42,1.79366203433577e-43,-8.96831017167883e-44,6.1657132430292e-43,8.31758219730799e-43,0.122317571197943,0.034708615544852,0.00254866151702485,2.25974196110122e-05,-5.3809861030073e-43,6.09564831981295e-43,-1.23874784246314e-42,-1.68786400027924e-42,1.79366203433577e-43,-6.72623262875912e-44,4.00771360796898e-43,6.51078298986918e-43,0.206170094854551,0.049730843186313,0.0032153235817029,-3.63858648120344e-06,-7.17464813734306e-42,-1.57842259021547e-41,-7.89211295107737e-42,-8.96831017167883e-42,1.43492962746861e-42,-5.47066920472409e-42,-2.15239444120292e-42,-6.63654952704233e-42,-1.38729746591645,-2.33151671593753,-1.62750598174825,-0.592748870066174
-1.45735040289781e-43,7.00649232162409e-44,7.60204416896213e-44,-4.21155874395123e-44,-4.20389539297445e-45,-2.11727439844078e-44,-2.95586394818516e-44,5.32356570890274e-44,0.0659335428990563,0.0164992608958769,0.000826634257983941,-2.9700449366525e-05,-7.84727140021898e-44,1.68155815718978e-44,7.70714155378649e-45,-3.59082731483234e-45,9.02085886409101e-45,-1.75162308040602e-45,1.61149323397354e-44,-6.50290068600735e-45,0.137526456068136,0.0387247211404584,0.00282147145163759,2.2076537476139e-05,-6.44597293589416e-44,1.68155815718978e-44,1.40129846432482e-45,1.75162308040602e-45,0,-5.60519385729927e-45,-5.25486924121806e-46,2.18952885050753e-45,0.230795836058327,0.0551349660837036,0.00348222981480049,-1.62477135763156e-05,-1.79366203433577e-43,8.96831017167883e-44,-2.24207754291971e-44,5.60519385729927e-43,8.96831017167883e-43,2.3317606446365e-42,1.97302823776934e-42,8.35173884737591e-43,-1.50431752771757,-2.51532472870007,-1.74249192872528,-0.629458881226166
1.3363823550461e-51,-3.65417050207917e-52,-7.5236760516023e-52,1.66558396545662e-52,-1.04404871487976e-53,-5.01143383142287e-52,-1.54649715891565e-52,1.3115861980677e-52,0.0738509645067402,0.0182602431670046,0.000910699745766527,-3.2996917389621e-05,1.67047794380762e-52,-2.92333640166334e-52,-1.87928768678358e-52,1.3311621114717e-52,-3.75857537356715e-52,1.67047794380762e-52,2.41436265315945e-52,8.61340189775805e-53,0.153230344973668,0.0427886914739627,0.00309053472744728,2.05087747866569e-05,3.34095588761524e-52,-1.03099810594377e-52,-9.39643843391788e-53,1.50082002763966e-53,-2.50571691571143e-52,2.08809742975953e-53,-1.40946576508768e-52,-8.74390798711802e-53,0.255938082909522,0.0604922727359121,0.0037190530614009,-3.27376644740521e-05,0,1.3363823550461e-51,-3.00686029885372e-51,3.34095588761524e-52,-6.68191177523049e-52,1.00228676628457e-51,-1.3363823550461e-51,4.00914706513829e-51,-1.61613091383657,-2.68956382993833,-1.84905038154062,-0.662300383537285
-3.42113882891801e-48,1.58227670837458e-48,1.81881638521774e-48,-1.2260472868576e-48,2.56585412168851e-49,-4.49024471295489e-49,1.00362314863962e-48,2.35700261676396e-48,0.0821504358926458,0.020053349539991,0.000995177046895954,-3.6400757559093e-05,4.78959436048521e-48,-3.89154541789424e-48,-9.50435130908785e-48,1.1350563532584e-47,-1.3684555315672e-48,2.56585412168851e-49,2.31461423893984e-48,-2.82227248606298e-48,0.169496593779353,0.0469066308960864,0.00335516009988162,1.77248835108e-05,0,-1.15463435475983e-48,-2.18097600343523e-48,2.79036635733625e-48,-3.42113882891801e-49,2.56585412168851e-49,1.13592500178918e-48,-5.05152530207425e-49,0.281664784800484,0.0657944526286595,0.00392154408490425,-5.35331992000559e-05,-1.91583774419409e-47,-6.84227765783602e-48,4.78959436048521e-48,-2.73691106313441e-48,1.3684555315672e-48,7.86861930651142e-48,6.84227765783602e-49,-8.55284707229503e-48,-1.72366791024455,-2.85654932739674,-1.94920731217226,-0.69211349866003
2.80259692864963e-45,-8.3202096319286e-46,-1.74546503051397e-45,4.82466103348162e-46,-1.75162308040602e-46,-1.64214663788065e-45,9.86656438259954e-46,1.11283231469399e-45,0.0908871886131029,0.021883229808508,0.00108012005315145,-3.99319542907103e-05,-1.40129846432482e-45,2.47416760107351e-45,6.50837450813362e-45,-7.74545830867038e-45,8.75811540203011e-47,-5.25486924121806e-46,-1.76257072465856e-45,2.29002480360699e-45,0.186406203192376,0.0510859023593405,0.00361453666079526,1.35287612955943e-05,-7.00649232162409e-46,-1.31371731030452e-45,-5.25486924121806e-46,4.26958125848968e-46,-8.75811540203011e-46,2.62743462060903e-46,1.02907855973854e-45,-3.55798438207473e-47,0.308058255373189,0.0710323460322165,0.00408494902409463,-7.90698592896947e-05,2.80259692864963e-45,4.20389539297445e-45,-3.50324616081204e-45,-7.00649232162409e-46,-5.60519385729927e-45,-1.78665554201414e-44,-1.57646077236542e-44,-2.10194769648723e-45,-1.82781085928019,-3.01857500131384,-2.04499380232074,-0.719738025687052
-9.41672568026277e-43,1.17568941156852e-42,-4.3624172817512e-43,3.24608599731993e-43,1.61149323397354e-43,-8.61798555559762e-44,1.31371731030452e-45,-1.27403209988907e-44,0.100128477277524,0.0237555442030322,0.00116559331757443,-4.36150073384326e-05,1.34524652575182e-43,1.26116861789234e-44,-1.75162308040602e-45,-1.88299481143647e-45,7.28675201448905e-44,2.52233723578467e-44,-2.06691523487911e-44,4.42366935134414e-44,0.204057806795099,0.0553354892747062,0.0038676976464037,7.68984946544714e-06,4.48415508583941e-44,2.80259692864963e-44,8.4077907859489e-45,3.24050269875114e-45,-3.36311631437956e-44,-5.60519385729927e-45,3.88860323850137e-44,8.0574661698677e-45,0.335219374197808,0.0761957191839609,0.00420387841185272,-0.000109793641819531,2.69049305150365e-43,5.3809861030073e-43,6.27781712017518e-43,4.03573957725547e-43,8.96831017167883e-44,2.69049305150365e-43,1.34524652575182e-43,-3.36311631437956e-43,-1.92940104317012,-3.1779570394188,-2.13849625162119,-0.746036061308843
8.4302115613781e-42,2.24207754291971e-44,-8.37976481666241e-43,3.7221990458628e-43,-8.51989466309489e-43,2.57838917435766e-43,8.93327771007071e-43,1.846429679633e-43,0.109957377028535,0.0256772819982625,0.00125167503875416,-4.74804564394942e-05,1.14794370197489e-41,2.24207754291971e-44,-3.36311631437956e-43,1.46435689521943e-43,-1.5246127291854e-42,-6.95044038305109e-43,-6.50202487446715e-43,-9.08216567190522e-44,0.222573231920486,0.0596664983632893,0.00411346968220798,-6.73718035250817e-08,9.32704257854598e-42,-1.47977117832701e-42,-5.04467447156934e-43,2.52233723578467e-44,-3.76669027210511e-42,-1.21072187317664e-42,-2.63444111293066e-43,9.80908925027372e-44,0.363273447355038,0.0812729583261348,0.00427212921813418,-0.000146159718934859,2.00890147845606e-41,2.15239444120292e-42,-3.37208462455124e-41,-3.0492254583708e-41,-1.21969018334832e-41,2.86985925493723e-42,1.43492962746861e-41,7.53338054421022e-42,-2.02925446522943,-3.33711012872557,-2.2319406787163,-0.771930122697737
3.92596746075412e-39,2.28153810767509e-40,-1.04032397991474e-40,2.0245960212565e-41,-3.96040577181337e-40,-2.5828733294435e-40,1.14704687095772e-40,1.39457223169606e-41,0.120478279202059,0.0276572226084621,0.00133846136689953,-5.15670939698986e-05,5.1887055329265e-39,1.04749862805209e-40,-1.34165920168315e-40,1.47977117832701e-41,-1.0561082058169e-39,-4.59177480789956e-40,-3.44383110592467e-41,-2.79587069602088e-41,0.242105547827848,0.0640928885556601,0.00435040021559241,-1.00782722152354e-05,4.54585705982056e-39,-7.80601717342925e-40,-2.29588740394978e-40,4.17026422983066e-42,-2.1351752856733e-39,-6.08410162046692e-40,-2.58959956207226e-41,3.29585398809197e-41,0.392378711790321,0.0862506556744774,0.0042824374389293,-0.000188629334258235,1.41426664083306e-38,1.43263374006466e-38,-1.81375104912033e-39,-1.0010069081221e-38,-8.63253663885117e-39,-3.7078581573789e-39,3.67341984631965e-39,4.70656917809705e-39,-2.12818401453092,-3.49865823972851,-2.32781761716922,-0.798460345787867
2.08809742975953e-52,-6.26429228927858e-53,-7.12889513128839e-53,5.67242678245465e-53,-4.437207038239e-53,7.83036536159823e-53,4.31485757946402e-53,-9.94701099840525e-53,0.131825135552297,0.0297066273937898,0.0014260728951227,-5.59252820423573e-05,4.17619485951906e-53,-2.61623926013816e-53,0,9.78795670199779e-55,-4.17619485951906e-53,5.7422679318387e-53,-7.5367266605383e-53,-8.60524526717305e-54,0.26285114134979,0.0686325680213304,0.00457665058409904,-2.27598556425655e-05,0,-5.22024357439882e-53,-7.83036536159823e-54,2.61012178719941e-54,-8.35238971903811e-53,5.22024357439882e-54,1.7781454675296e-53,5.70964140949871e-55,0.422739138121872,0.0911130394220421,0.00422612348693295,-0.000237663282204433,-3.34095588761524e-52,-8.35238971903811e-52,3.13214614463929e-52,-2.92333640166334e-52,-8.35238971903811e-53,-3.9673851165431e-52,3.34095588761524e-52,-2.92333640166334e-52,-2.2270277856558,-3.66559354411641,-2.42906704407836,-0.826870628505927
2.6727647100922e-50,-8.68648530779964e-51,-2.63100276149701e-51,-1.21892687462212e-51,1.00228676628457e-51,8.01829413027659e-51,-1.3363823550461e-51,1.31987333474206e-50,0.144174337232269,0.0318403205675529,0.00151466486463976,-6.06221265758468e-05,5.34552942018439e-51,-9.93934376565535e-51,1.83752573818838e-50,2.53912647458759e-50,-4.00914706513829e-51,1.3363823550461e-51,-8.35238971903811e-51,-8.11486863640297e-51,0.28506858535309,0.0733091141670738,0.00478983220816401,-3.86438997461464e-05,-1.60365882605532e-50,1.3363823550461e-51,2.6727647100922e-51,8.45679459052609e-52,0,3.34095588761524e-51,-1.23197748355812e-51,4.80262408844691e-51,0.454624505055959,0.0958411655967902,0.00409256428904694,-0.000293708874513704,0,5.34552942018439e-50,2.94004118110142e-50,1.60365882605532e-50,4.27642353614751e-50,1.4032014727984e-49,9.08740001431347e-50,4.54370000715673e-50,-2.32668515730275,-3.8415127315155,-2.53936360825514,-0.858744115100396
3.42113882891801e-49,-2.99349647530326e-49,-6.62845648102865e-49,1.82416191463792e-49,-3.42113882891801e-49,-1.49674823765163e-49,8.91367030815747e-49,-1.59530643633628e-50,0.157765846403727,0.0340784630202747,0.00160444401633951,-6.57499522686748e-05,1.3684555315672e-48,4.27642353614751e-50,-1.71056941445901e-49,6.28099706871666e-50,-5.13170824337702e-49,-4.70406588976226e-49,-5.88008236220283e-50,4.41006177165212e-50,0.309109604638797,0.0781546062209665,0.0049867432275044,-5.84298534597042e-05,1.3684555315672e-48,0,0,7.19975993781085e-50,-3.42113882891801e-49,-1.28292706084425e-49,6.94918824623971e-50,-1.13592500178918e-49,0.488403459590217,0.100411727312353,0.00386836952687206,-0.000357174012489584,-1.3684555315672e-48,-7.52650542361962e-48,1.0263416486754e-48,-5.98699295060652e-48,6.84227765783602e-49,-6.41463530422127e-49,1.71056941445901e-48,-5.30276518482292e-48,-2.42816393888151,-4.03098881257228,-2.66358289924738,-0.896229407213008
